Gender,Age,Overweight family,Eats high caloric,eats vegatables ,number meals per day,eats food betw meals,smokes,water intake,monitors calories,frequency of physical activity,daily time spent on tech,alc consumption,mode of transport,obesity level
1,20.654752,1,1,2,3,2,2,1.613829,2,2.352665,1,2,4,4
1,21.624552,1,1,2.490776,3,2,2,2.654517,2,1.223454,1.756339,2,4,4
1,21.682636,1,1,2.078082,3,2,2,2.895614,2,1.16375,1.362793,2,4,4
1,18,1,1,2,1.24884,2,2,2.416213,2,2,2.546738,1,4,4
1,18,1,1,2,1.250548,2,2,2.121176,2,2,1.742169,1,4,4
1,18,1,1,2,1.202179,2,2,2.36293,2,2,2.47574,1,4,4
1,18,1,1,2,1.194815,2,2,2.434832,2,2,2.542455,1,4,4
2,19.374207,1,1,2.805512,2.880817,2,2,1.001307,2,1,2.376597,2,4,4
2,19.275687,1,1,1.276858,2.918124,2,2,1.403784,2,1.553522,2.561413,2,4,4
2,22.956845,1,1,2.396265,1.073421,2,2,1.979833,2,1.133598,1.162383,1,4,4
2,22.829681,1,1,2.663866,1.416309,2,2,2.379275,2,1.356434,1.598344,1,4,4
1,22.200779,1,1,2.685484,3,2,2,2.649459,2,2,1,2,4,4
1,21.688557,1,1,2.055209,3,2,2,2.885852,2,1.914469,1.24452,2,4,4
1,20.803186,1,1,2,2.18162,2,2,2.325091,2,1.892444,2.333662,2,4,4
1,19.515324,1,1,2,2.152733,2,2,2.53369,2,1.927564,2.385838,2,4,4
1,21.962219,1,1,2,3,2,2,3,2,1.744594,2,2,4,4
1,20.534089,1,1,2,3,2,2,3,2,1.987592,2.924532,2,4,4
2,39.29266,1,1,2.025479,1.046144,2,2,1.941224,2,2.984365,1,2,1,4
2,37.872971,1,1,2.002564,1.974233,2,2,1.935398,2,2.649399,1,2,1,4
2,37.613378,1,1,2,2.880794,2,2,1.61837,2,1.231265,1,2,1,4
2,37.471683,1,1,2,2.765213,2,2,1.551266,2,2.451112,1,2,1,4
1,18.611197,1,1,2,2.967089,2,2,2,2,1,1.467148,1,4,4
1,17.412629,1,1,2,3,2,2,2,2,1,1.932732,1,4,4
2,39.12631,1,1,2,3,2,2,1.440526,2,1,1,2,1,4
2,37.063599,1,1,2,3,2,2,1.759803,2,1,1,2,1,4
2,41.318302,1,1,2,3,2,2,2.090413,2,1,1,2,1,4
2,43.726081,1,1,2,3,2,2,2.806922,2,1,1,2,1,4
1,18,1,1,2,2.37985,2,2,2.616138,2,2,1.653485,1,4,4
1,18,1,1,2,2.655265,2,2,2.297896,2,2,1.553665,1,4,4
1,18,1,1,2,1.941307,2,2,2.708168,2,2,2.435853,1,4,4
1,18,1,1,2,1.709546,2,2,2.530157,2,2,1.6454,1,4,4
1,29.409825,1,1,2.385502,2.883984,2,2,2.140544,2,2.244876,2.767468,2,1,4
1,28.421533,1,1,2.465575,2.935381,2,2,2.480555,2,2.11284,2.671323,2,1,4
2,18,1,1,2.818502,3,2,2,1.991251,2,2.493967,1,1,4,4
2,18,1,1,2.081238,3,2,2,1.18363,2,2.27277,1,1,4,4
1,23.246702,1,1,1.368978,3,2,2,1.953152,2,1.214717,1.33283,1,1,4
1,24.481032,1,1,1.712848,3,2,2,1.162153,2,1.458982,1.885533,1,1,4
1,29,1,1,1.3307,3,2,2,1.880967,2,1.433124,1,2,1,4
1,27.968765,1,1,1.961069,3,2,2,2.652327,2,1.56942,1.329118,2,1,4
2,18.024744,1,1,2.976509,3,2,2,1.022705,2,2.13569,1.323126,1,4,4
2,18.10682,1,1,2.319648,3,2,2,1.107164,2,1.693234,1.31413,1,4,4
1,21.379676,1,1,2,2.961192,2,2,2.623344,2,1.982686,2.35537,1,4,4
1,21.353237,1,1,2,2.973476,2,2,2,2,1,2.332537,1,4,4
1,20.338815,1,1,2,2.392811,2,2,2,2,1,2.81932,1,4,4
1,20.720639,1,1,2,1.293342,2,2,2,2,1,2.927679,1,4,4
2,19.045357,1,1,1.261288,2.930044,2,2,1.166655,2,1.244498,1.95274,1,4,4
2,18.945961,1,1,2.76533,3,2,2,1.048584,2,1.293559,1.731422,1,4,4
1,18.88061,1,1,2,3,2,2,3,2,3.3415,1,1,4,4
1,19.850524,1,1,2,3,2,2,2.15157,2,2.615984,1,1,4,4
1,30.200946,1,1,2.317734,3,2,2,2.152736,2,1,2.218245,1,1,5
1,25.314589,1,1,1.588114,3,2,2,2.115967,2,2.542173,1,1,1,5
1,37.186795,1,1,2.549782,3.985442,2,2,1,2,2.976583,1,1,4,5
1,32.707653,1,1,2.795086,2.129909,2,2,1,2,2.989426,1,1,4,5
1,27.562425,1,1,2.206276,3,2,2,1.813082,2,2.94984,1,2,4,5
1,30.421596,1,1,2,3,2,2,1.984323,2,1.794363,1,2,4,5
1,26.945139,1,2,2.18354,3,2,2,2.277937,2,1.68284,1,2,1,5
1,34.139453,1,2,2.962415,3,2,2,2.172649,2,2.197915,1,2,1,5
1,26.225442,1,1,2.442536,3,2,2,2.174371,2,1,2.938973,2,4,5
1,28.363149,1,1,1.99124,3,2,2,2,2,1,1.393956,2,4,5
1,27.991467,1,1,3,3,2,2,3,2,1.692469,2.425536,2,4,5
1,25.498751,1,1,2.408561,3,2,2,2.851904,2,2.431165,1,2,4,5
1,30.605225,1,1,2.758394,3,2,1,2.174248,2,2.179534,2.358263,2,1,5
1,31.457413,1,1,2.956297,3,2,1,1.2751,2,1.912934,2.875133,2,1,5
1,24.82929,1,1,1.369529,3,2,2,2,2,2.596576,1.1136,2,4,5
1,24.739421,1,1,1.392665,3,2,2,2,2,2.197984,1.631866,2,4,5
1,41,1,1,2,2.831771,2,2,1.725226,2,1.456388,1,2,1,5
1,27.83173,1,1,2.630401,1,2,2,1,2,1.345454,1.325362,2,1,5
1,23.260061,1,1,3,2.595126,2,2,2.054072,2,1.845372,1,2,4,5
1,22.705772,1,1,3,2.52751,2,2,1.645338,2,2.135448,1,2,4,5
1,24.041043,1,1,3,2.120936,2,2,1,2,2.544486,1.891323,1,4,5
1,20.013906,1,1,2.869778,1.468948,2,2,1.656082,2,1,2.444133,1,4,5
1,30.02019,1,1,1.868212,3,2,2,2.023328,2,1,1.623993,2,1,5
1,25.15462,1,1,1.108663,3,2,2,2,2,2.341329,1.112726,2,1,5
1,30.870724,1,1,2.907744,3.990925,2,2,1,2,2.99975,1,1,4,5
1,28.712995,1,1,2.95801,2.834253,2,2,1,2,2.999886,1,1,4,5
1,30.710511,1,1,2.197261,3,2,2,1.11184,2,1.916844,1.976473,2,4,5
1,29.827481,1,1,2.048962,3,2,2,2.822871,2,2.166269,1,2,4,5
1,31.86893,1,1,2.139196,3,2,2,2.04843,2,1.468136,1.361986,2,1,5
1,36.542885,1,1,2.72989,3,2,2,2.030084,2,1.593617,1.754427,2,1,5
1,21.556361,1,1,2,3,2,2,2,2,2.499284,2,2,4,5
1,23.963649,1,1,1.994679,3,2,2,2,2,1.966627,1.739116,2,4,5
1,24.145295,1,1,2.403421,3,2,2,2.490613,2,3,1.717768,2,4,5
1,25.2984,1,1,3,3,2,2,3,2,2.221325,1.396353,2,4,5
1,31.755387,1,1,2.758394,3,2,2,2.161303,2,1.438274,1.726337,2,1,5
1,30.62865,1,1,2.964319,3,2,2,2.377257,2,1.624959,2.875133,2,1,5
1,23.454558,1,1,1.617093,3,2,2,2,2,2.828153,1.632835,2,4,5
1,23.432227,1,1,1.631144,3,2,2,2,2,2.594284,1.86374,2,4,5
1,40.50021,1,1,2.317459,3.734323,2,2,1,2,2.638647,1,1,1,5
1,34.576714,1,1,2.501224,2.049565,2,2,1,2,2.746584,1,1,1,5
1,22.276969,1,1,3,2.272214,2,2,1.555534,2,1.448849,1,2,4,5
1,21.963787,1,1,3,2.218285,2,2,1.340117,2,1.438359,1,2,4,5
1,24.001685,1,1,3,1.418833,2,2,1,2,2.29213,2.384286,1,4,5
1,20.027764,1,1,2.983042,1.109956,2,2,1.430444,2,1,2.691912,1,4,5
1,28.704462,1,1,2.323351,3,2,2,2.165048,2,1,2.493726,2,1,5
1,26.774115,1,1,1.428289,3,2,2,2.117733,2,1.485433,1.696948,2,1,5
1,25.539411,1,1,1.992889,3,2,2,2.141271,2,2.232148,1,2,4,5
1,25.300208,1,1,1.562804,3,2,2,2.075493,2,2.554744,1.111436,2,4,5
1,31.194458,1,1,1.794825,3.914454,2,2,1.972016,2,1.668964,1,1,1,5
1,40.794057,1,1,2.305349,3.169089,2,2,1.02161,2,1.918982,1,1,1,5
1,33.55336,1,1,2.576449,2.419656,2,2,1,2,2.983479,1,1,4,5
1,30.304203,1,1,2.754645,2.175432,2,2,1.541733,2,1.458719,2.1739,1,4,5
1,30.958051,1,1,2.633855,3,2,2,1.619305,2,2.847813,1.434623,2,4,5
1,29.429687,1,1,2.200588,3,2,2,1.295697,2,2.158478,1,2,4,5
1,30.520854,1,1,2.499108,3,2,2,2.040952,2,1.848749,1.489854,2,1,5
1,30.610436,1,1,2.05687,3,2,2,2.358088,2,1.194428,2.759954,2,1,5
1,26.740655,1,1,2.247795,3,2,2,2.816015,2,1.723736,1,2,4,5
1,26.680376,1,1,2.239634,3,2,2,2.684264,2,1.979416,1,2,4,5
1,37.056193,1,1,2.09283,3,2,2,2.077704,2,1.598655,1,2,1,5
1,28.825279,1,1,2.9673,3,2,2,2.530035,2,2.145217,1.947866,2,1,5
1,25.883749,1,1,2.225731,3,2,2,2.154326,2,2.366866,1.391278,2,4,5
1,25.486521,1,1,2.178308,3,2,2,2.165804,2,2.431675,2.875683,2,4,5
1,29.883021,1,1,2.065752,3,2,2,2.078297,2,1,1.677354,2,1,5
1,26.957645,1,1,2.263245,3,2,2,2.092509,2,1,2.836853,2,1,5
1,26.490926,1,1,2.443538,3,2,2,2.939492,2,2.318243,1.738935,2,4,5
1,27.558801,1,1,2.744994,3,2,2,2.478838,2,1.684487,1.677919,2,4,5
1,22.908879,1,1,2.630137,2.806298,2,2,1.970508,2,2.414392,1,2,4,5
1,24.201622,1,1,2.113843,3,2,2,2.316069,2,2.814257,1.357324,2,4,5
1,31.689773,1,1,2.821727,3,2,2,2.173279,2,2.196556,1.333858,2,1,5
1,30.242597,1,1,2.312528,3,2,2,2.208068,2,2.17673,2.135722,2,1,5
1,31.346845,1,1,2.938801,3,2,1,1.478994,2,1.946764,2.361463,2,4,5
1,30.577343,1,1,2.050619,3,2,1,1.515183,2,1.849822,1.362912,2,4,5
1,25.124595,1,1,1.457758,3,2,2,2.020249,2,2.556719,1.11233,2,4,5
1,25.509034,1,1,2.19331,3,2,2,2.089983,2,2.461994,1.857438,2,4,5
1,25.478662,1,1,2.028571,3,2,2,2.530428,2,2.42357,1.166815,2,4,5
1,25.100513,1,1,1.455602,3,2,2,2.363307,2,2.244684,1.212136,2,4,5
1,38.523646,1,1,2.177896,2.987652,2,2,1.745095,2,1.656548,1,2,1,5
1,38.71216,1,1,2.252382,2.842848,2,2,1.879381,2,1.929488,1,2,1,5
1,25.717522,1,1,2.668949,1.134321,2,2,1.279443,2,1.22344,2.235513,1,4,5
1,32.259623,1,1,2.723953,1.924168,2,2,1,2,2.633155,1.169367,1,4,5
1,23.47007,1,1,3,2.701689,2,2,2.738485,2,1.993354,1,2,4,5
1,24.408805,1,1,2.736298,2.992903,2,2,2.045561,2,1.854957,1.438453,2,4,5
1,24.443011,1,1,2.722161,2.658837,2,2,2.375707,2,2.399469,1,2,4,5
1,22.906342,1,1,2.971574,2.80742,2,2,1.962646,2,2.584843,1.514826,2,4,5
1,24.007488,1,1,2.871016,1.834472,2,2,1.016585,2,1.346268,1.974939,1,4,5
1,30.686701,1,1,2.96405,2.123138,2,2,1,2,2.699282,1.631465,1,4,5
1,20.184451,1,1,2.653721,1.265463,2,2,1.368457,2,1.328456,1.768172,1,4,5
1,25.447208,1,1,2.859097,1.340361,2,2,1.530508,2,1.274475,2.362715,1,4,5
1,30.002029,1,1,1.572036,3,2,2,2.003563,2,1,1.341296,2,1,5
1,30.188303,1,1,1.387489,3,2,2,2.017712,2,1,1.732357,2,1,5
1,24.244029,1,1,2.941929,3.989492,2,2,1.014135,2,2.958694,1.687343,1,4,5
1,24.521879,1,1,2.973569,2.650088,2,2,1.003063,2,2.982254,1.257117,1,4,5
1,29.721964,1,1,2.041376,3,2,2,1.120213,2,2.15545,1,2,4,5
1,29.906575,1,1,2.02472,3,2,2,1.800335,2,2.296468,1,2,4,5
1,37.084742,1,1,2.133964,3,2,2,2.008361,2,1.313139,1.311526,2,1,5
1,39.08886,1,1,2.702457,3,2,2,2.005194,2,1.435424,1.429155,2,1,5
1,22.658572,1,1,1.760038,3,2,2,2.003531,2,2.189162,1.173364,2,4,5
1,22.889099,1,1,1.996646,3,2,2,2,2,2.611546,1.739684,2,4,5
1,24.63474,1,1,2.644094,3,2,2,2.740525,2,3,1.511936,2,4,5
1,24.920362,1,1,2.475892,3,2,2,2.949356,2,2.866849,1.211148,2,4,5
1,31.783845,1,1,2.941627,3,2,2,2.318134,2,1.583686,2.588146,2,1,5
1,31.627962,1,1,2.998441,3,2,2,2.462916,2,1.554646,2.99329,2,1,5
1,22.976188,1,1,2.397284,2.89292,2,2,1.983973,2,2.859667,1.1136,2,4,5
1,22.977357,1,1,2.382705,2.938902,2,2,1.999278,2,2.686339,1.631866,2,4,5
1,40.973007,1,1,2.176317,2.986637,2,2,1.015672,2,1.94242,1,1,1,5
1,41,1,1,2,2.701521,2,2,1.142644,2,1.524335,1,1,1,5
1,21.721507,1,1,3,2.014671,2,2,1.292786,2,1.245687,1,2,4,5
1,21.544554,1,1,3,1.971659,2,2,1.179254,2,1.278856,1,2,4,5
1,24.000307,1,1,2.877743,1.311797,2,2,1.000463,2,1.283349,2.4323,1,4,5
1,24.0409,1,1,3,1.262831,2,2,1,2,1.884272,2.383995,1,4,5
1,29.509151,1,1,2.303041,3,2,2,2.065817,2,1,1.735333,2,1,5
1,29.246269,1,1,2.323003,3,2,2,2.155558,2,1,2.352554,2,1,5
1,25.341399,1,1,1.99953,3,2,2,2.111908,2,2.454143,1.849513,2,4,5
1,25.314163,1,1,1.585183,3,2,2,2.101841,2,2.544962,1.111173,2,4,5
1,40.366238,1,1,2.281963,3.770379,2,2,1,2,2.441529,1,1,1,5
1,33.749594,1,1,2.561638,2.87747,2,2,1,2,2.981412,1,1,1,5
1,32.867331,1,1,2.600217,2.175153,2,2,1,2,2.985546,1,1,4,5
1,30.403205,1,1,2.79166,2.13229,2,2,1.254589,2,1.653746,2.141723,1,4,5
1,29.687488,1,1,2.08868,3,2,2,1.520215,2,2.857452,1,2,4,5
1,28.992809,1,1,2.206119,3,2,2,1.483856,2,2.224269,1,2,4,5
1,30.475248,1,1,2.328469,3,2,2,2.001208,2,1.811487,1.276678,2,1,5
1,30.350516,1,1,2.002784,3,2,2,2.292906,2,2.144142,1,2,1,5
1,26.684354,1,1,1.975675,3,2,2,2.357969,2,1.714346,1.121732,2,4,5
1,26.607478,1,1,2.002076,3,2,2,2.338373,2,1.897563,1.182256,2,4,5
1,33.174147,1,1,2.218599,3,2,2,2.104337,2,1.766117,1.363228,2,1,5
1,32.29016,1,1,2.9673,3,2,2,2.530035,2,1.955427,2.339333,2,1,5
1,26.050109,1,1,2.392179,3,2,2,2.16467,2,2.179944,2.173136,2,4,5
1,25.846279,1,1,2.381164,3,2,2,2.170225,2,2.322148,2.89933,2,4,5
1,29.620095,1,1,2.008245,3,2,2,2.040137,2,1,1.474326,2,1,5
1,27.439056,1,1,2.155182,3,2,2,2.049079,2,1,2.74993,2,1,5
1,28.493397,1,1,2.969233,3,2,2,2.807984,2,1.983244,2.292998,2,4,5
1,27.474245,1,1,2.765063,3,2,2,2.867206,2,1.716777,1.677919,2,4,5
1,25.036269,1,1,2.630137,3,2,2,2.960088,2,2.456468,1,2,4,5
1,24.825398,1,1,2.195964,3,2,2,2.514872,2,2.664733,1.237673,2,4,5
1,30.493946,1,1,2.619987,3,2,2,2.194746,2,2.176936,2.191995,2,1,5
1,30.607546,1,1,2.918113,3,2,2,2.240463,2,2.176348,2.481875,2,1,5
1,31.194323,1,1,2.889485,3,2,1,1.279771,2,1.942434,1.118343,2,4,5
1,31.36347,1,1,2.939727,3,2,1,1.344122,2,1.934438,2.433336,2,4,5
1,25.027254,1,1,1.264234,3,2,2,2,2,2.444445,1.113268,2,4,5
1,25.058566,1,1,1.517912,3,2,2,2.038958,2,2.591355,1.11264,2,4,5
1,24.417552,1,1,2.23372,2.993634,2,2,2.028368,2,1.864258,1.449886,2,4,5
1,24.5822,1,1,1.475906,2.999346,2,2,2.01943,2,2.146878,1.461866,2,4,5
1,40.106145,1,1,2.032883,2.976211,2,2,1.726109,2,1.477855,1,2,1,5
1,40.174191,1,1,2.046651,2.842035,2,2,1.732072,2,1.584373,1,2,1,5
1,27.186873,1,1,2.667229,1.09749,2,2,1.225958,2,1.316954,2.113122,1,4,5
1,30.424369,1,1,2.819934,1.91863,2,2,1,2,2.49413,1.553322,1,4,5
1,23.141402,1,1,3,2.510135,2,2,1.693362,2,1.769719,1,2,4,5
1,24.178638,1,1,2.954417,2.65772,2,2,2.104696,2,1.871156,1,2,4,5
1,22.832105,1,1,2.826251,2.604998,2,2,1.842173,2,2.384798,1,2,4,5
1,23.083621,1,1,3,2.567567,2,2,2.011023,2,1.926478,1,2,4,5
1,24.079971,1,1,2.95841,2.434347,2,2,1,2,2.941144,1.754133,1,4,5
1,26.947786,1,1,2.935157,1.845858,2,2,1,2,2.189892,1.725993,1,4,5
1,20.101026,1,1,2.870895,1.627555,2,2,1.375728,2,1.321282,2.263227,1,4,5
1,22.789402,1,1,2.869833,1.569176,2,2,1.533682,2,1.267944,2.368363,1,4,5
1,28.404332,1,1,1.878251,3,2,2,2.022933,2,1,1.335445,2,1,5
1,30.003358,1,1,1.750809,3,2,2,2.002871,2,1,1.224457,2,1,5
1,25.136116,1,1,1.168856,3,2,2,2.013205,2,2.346334,1.11259,2,4,5
1,25.139466,1,1,1.443674,3,2,2,2.002194,2,2.486252,1.112337,2,4,5
1,31.743821,1,1,2.826036,2.371658,2,2,1,2,2.996487,1,1,4,5
1,30.796262,1,1,2.9553,2.378211,2,2,1,2,2.748367,1.394533,1,4,5
1,28.393111,1,1,2.774562,2.301129,2,2,1,2,2.632744,1.238324,1,4,5
1,27.93982,1,1,2.772027,2.454432,2,2,1,2,1.858554,1.152368,1,4,5
1,31.034092,1,1,2.499626,3,2,1,1.125338,2,1.94533,2.133515,2,4,5
1,30.684347,1,1,2.108638,3,2,1,1.014876,2,1.987532,1.147473,2,4,5
1,30.108216,1,1,2.467548,3,2,2,2.66029,2,1.994433,1.321394,2,4,5
1,31.347497,1,1,2.585942,3,2,2,2.302506,2,1.597864,1.222935,2,4,5
1,31.761799,1,1,2.14961,3,2,2,2.133876,2,1.494453,1.345887,2,1,5
1,30.976932,1,1,2.938616,3,2,2,2.06039,2,1.472518,2.333559,2,1,5
1,37.588628,1,1,2.535154,2.915921,2,2,1.8924,2,1.694743,1.16742,2,1,5
1,37.997912,1,1,2.611222,2.992083,2,2,1.796376,2,1.642954,1.31382,2,1,5
1,21.6548,1,1,1.800122,3,2,2,2,2,2.689535,1.764453,2,4,5
1,22.829753,1,1,1.482722,3,2,2,2,2,2.223514,1.691353,2,4,5
1,25.015173,1,1,1.735664,3,2,2,2.041536,2,2.493416,1.39274,2,4,5
1,23.812795,1,1,1.655684,3,2,2,2,2,1.976435,1.691183,2,4,5
1,23.975685,1,1,2.598207,2.849347,2,2,2.006167,2,2.53112,1.395685,2,4,5
1,24.149036,1,1,2.225149,3,2,2,2.357978,2,2.944744,1.683238,2,4,5
1,25.062942,1,1,3,3,2,2,3,2,2.685469,1.364969,2,4,5
1,25.140074,1,1,3,3,2,2,3,2,2.467864,1.343635,2,4,5
1,30.722801,1,1,2.519592,3,2,2,2.229145,2,1.451727,2.241348,2,1,5
1,30.916426,1,1,2.111887,3,2,2,2.357373,2,1.435632,2.426353,2,1,5
1,31.010302,1,1,2.970983,3,2,2,2.828861,2,1.454944,2.925828,2,1,5
1,30.605464,1,1,2.907542,3,2,2,2.284494,2,1.647643,2.668328,2,1,5
1,24.622054,1,1,1.451337,3,2,2,2,2,2.484617,1.632327,2,4,5
1,23.745833,1,1,1.537505,3,2,2,2,2,2.642923,1.632433,2,4,5
1,23.327836,1,1,1.893428,3,2,2,2,2,2.927484,1.93648,2,4,5
1,23.411141,1,1,2.007845,2.954446,2,2,1.968796,2,2.587416,1.838947,2,4,5
1,39.825592,1,1,2.487781,3.755976,2,2,1,2,2.861765,1,1,1,5
1,36.839761,1,1,2.541785,2.902639,2,2,1,2,2.668962,1,1,1,5
1,33.789301,1,1,2.813775,2.372705,2,2,1,2,2.979455,1,1,4,5
1,34.161998,1,1,2.562687,2.100918,2,2,1.458545,2,2.267856,1.423339,1,4,5
1,22.580038,1,1,3,2.272801,2,2,1.560064,2,1.79677,1,2,4,5
1,22.851721,1,1,2.922511,2.692889,2,2,1.809531,2,1.478595,1,2,4,5
1,23.254934,1,1,3,2.280545,2,2,1.591597,2,1.943784,1,2,4,5
1,22.343204,1,1,2.836055,2.675411,2,2,1.711666,2,1.94743,1,2,4,5
1,24.006271,1,1,2.880759,1.487674,2,2,1.01378,2,2.11219,2.19838,1,4,5
1,24.001196,1,1,3,1.02075,2,2,1,2,1.344156,2.717432,1,4,5
1,20.156664,1,1,2.766441,1.240424,2,2,1.413218,2,1.265369,1.863587,1,4,5
1,23.360307,1,1,2.997524,1.154318,2,2,1.238057,2,2.2394,2.665632,1,4,5
1,28.986237,1,1,2.320201,3,2,2,2.164784,2,1,2.465479,2,1,5
1,29.713169,1,1,2.181057,3,2,2,2.08554,2,1,2.439114,2,1,5
1,27.394123,1,1,1.924632,3,2,2,2.006595,2,1.2768,1.522694,2,1,5
1,24.912254,1,1,1.397468,3,2,2,2.01897,2,1.665449,1.163267,2,1,5
1,25.526746,1,1,2.191429,3,2,2,2.102709,2,2.43544,1.381979,2,4,5
1,25.523127,1,1,2.100177,3,2,2,2.099687,2,2.382265,1.347333,2,4,5
1,25.822348,1,1,2.075321,3,2,2,2.144838,2,2.512754,1.376329,2,4,5
1,25.879411,1,1,1.626369,3,2,2,2.109697,2,2.453974,1.176693,2,4,5
1,30.361365,1,1,1.263216,3.219347,2,2,1.981782,2,1.483635,1,2,1,5
1,30.451174,1,1,1.067909,3.656401,2,2,1.98459,2,1.154348,1,2,1,5
1,40.564513,1,1,2.310751,3.220181,2,2,1.006643,2,2.25814,1,1,1,5
1,40.501722,1,1,2.294259,2.850948,2,2,1.87029,2,1.927124,1,1,1,5
1,30.315784,1,1,2.57649,2.187145,2,2,1.38107,2,2.938375,1.423663,1,4,5
1,33.293166,1,1,2.679664,2.415522,2,2,1,2,2.987396,1,1,4,5
1,30.638944,1,1,2.938687,2.138375,2,2,1.251715,2,2.282822,1.778375,1,4,5
1,29.791101,1,1,2.654792,1.077331,2,2,1.345407,2,1.437428,1.386862,1,4,5
1,31.205668,1,1,2.731368,3,2,1,1.486824,2,2.485978,2.251439,2,4,5
1,30.899219,1,1,2.22259,3,2,1,1.591909,2,2.493136,1.927737,2,4,5
1,29.669219,1,1,2.432355,3,2,2,1.336526,2,2.64823,1.191342,2,4,5
1,30.595632,1,1,2.497548,3,2,2,1.362583,2,2.244176,1.273333,2,4,5
1,30.554956,1,1,2.671238,3,2,2,2.145368,2,1.883719,1.593927,2,1,5
1,31.571392,1,1,2.57691,3,2,2,2.080187,2,2.14368,1.376683,2,1,5
1,30.577944,1,1,2.341999,3,2,2,2.299878,2,1.565343,1.932992,2,1,5
1,30.717727,1,1,2.117121,3,2,2,2.193008,2,1.993839,2.556153,2,1,5
1,26.734476,1,1,2.247037,3,2,2,2.718408,2,1.764595,1,2,4,5
1,26.699317,1,1,2.244654,3,2,2,2.795752,2,1.849482,1,2,4,5
1,25.659092,1,1,2.128574,3,2,2,2.531984,2,2.114394,1.136575,2,4,5
1,26.348156,1,1,2.068834,3,2,2,2.543841,2,2.327994,1.138353,2,4,5
1,37.638102,1,1,2.073224,3,2,2,2.024035,2,1.242472,1,2,1,5
1,37.765356,1,1,2.145114,2.888193,2,2,2.038128,2,1.853444,1,2,1,5
1,28.255199,1,1,2.997951,3,2,2,2.715856,2,1.749882,1.973154,2,1,5
1,27.931432,1,1,2.911312,3,2,2,2.501808,2,1.94676,1.785712,2,1,5
1,25.492855,1,1,2.159033,3,2,2,2.116399,2,2.442536,1.153943,2,4,5
1,25.550506,1,1,2.175276,3,2,2,2.128176,2,2.416476,1.179334,2,4,5
1,25.542454,1,1,2.21965,3,2,2,2.165408,2,2.425145,1.688985,2,4,5
1,25.758307,1,1,2.203962,3,2,2,2.15687,2,2.389432,2.331767,2,4,5
1,29.981494,1,1,1.947495,3,2,2,2.042073,2,1,1.628187,2,1,5
1,29.891473,1,1,2.262292,3,2,2,2.115354,2,1,1.847587,2,1,5
1,26.778684,1,1,2.219186,3,2,2,2.092326,2,1.545929,2.74388,2,1,5
1,28.377958,1,1,2.314175,3,2,2,2.151809,2,1,2.578527,2,1,5
1,26.199321,1,1,2.423291,3,2,2,2.902682,2,2.344567,1.555592,2,4,5
1,27.266287,1,1,2.637202,3,2,2,2.966647,2,2.259598,1.758897,2,4,5
1,27.635029,1,1,2.974006,3,2,2,2.565828,2,1.691369,2.339692,2,4,5
1,26.899886,1,1,2.347942,3,2,2,2.730663,2,1.689472,1.288693,2,4,5
1,22.758998,1,1,2.654076,2.574108,2,2,1.78471,2,2.271547,1,2,4,5
1,22.771001,1,1,2.739,2.740492,2,2,1.824561,2,2.194849,1,2,4,5
1,23.826684,1,1,2.591292,2.956422,2,2,2.31083,2,2.48534,1.382825,2,4,5
1,24.186273,1,1,2.611847,2.749334,2,2,2.364849,2,2.242718,1.163115,2,4,5
1,30.945369,1,1,2.766612,3,2,2,2.173417,2,2.189444,2.298439,2,1,5
1,31.490699,1,1,2.777165,3,2,2,2.106861,2,1.935942,1.3926,2,1,5
1,31.56724,1,1,2.232836,3,2,2,2.146398,2,1.886827,1.47787,2,1,5
1,30.444081,1,1,2.571274,3,2,2,2.224164,2,2.128258,2.253899,2,1,5
1,31.199261,1,1,2.49619,3,2,1,1.662117,2,1.993472,1.327633,2,4,5
1,31.190219,1,1,2.151335,3,2,1,1.491169,2,1.884543,1.537766,2,4,5
1,30.575349,1,1,2.01695,3,2,2,1.83412,2,1.797319,1.285499,2,4,5
1,30.702559,1,1,2.927187,3,2,2,1.508796,2,1.913776,2.125467,2,4,5
1,25.057878,1,1,1.412566,3,2,2,2.002495,2,2.593795,1.112867,2,4,5
1,25.151286,1,1,1.289315,3,2,2,2.007348,2,2.476327,1.112528,2,4,5
1,25.137087,1,1,1.624366,3,2,2,2.081719,2,2.548933,1.356868,2,4,5
1,25.3292,1,1,1.528331,3,2,2,2.079353,2,2.533439,1.338598,2,4,5
1,25.66668,1,1,2.037042,3,2,2,2.43699,2,2.126354,1.131144,2,4,5
1,25.01277,1,1,2.191108,2.993856,2,2,2.444917,2,2.155854,1.245384,2,4,5
1,25.047945,1,1,1.431346,3,2,2,2.098959,2,2.221868,1.296953,2,4,5
1,25.426457,1,1,1.84199,3,2,2,2.503244,2,2.336129,1.178317,2,4,5
1,37.207082,1,1,2.13683,2.993084,2,2,1.885926,2,1.625398,1,2,1,5
1,38.10894,1,1,2.499388,2.989791,2,2,1.959777,2,1.6182,1.64676,2,1,5
1,38.644441,1,1,2.230742,2.920373,2,2,1.831187,2,1.756377,1,2,1,5
1,38.112989,1,1,2.240757,2.911568,2,2,1.895876,2,1.833286,1,2,1,5
1,24.825393,1,1,2.996186,1.134042,2,2,1.270166,2,1.174165,2.552934,1,4,5
1,26.624342,1,1,2.649406,1.120102,2,2,1.153286,2,1.326918,1.629123,1,4,5
